"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Input.audio_url","Answer.audio-naturalness.label","Approve","Reject"
"34YWR3PJ2ASLAODXHDX4G12DY0U0XA","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 15:52:58 PDT 2020","3","BatchId:4012205;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 15:52:58 PDT 2020","","","3BEFOD78W9BU2KTOC9NZ577FZK4M41","AMWIBULQ4S8K3","Submitted","Mon Apr 27 16:05:39 PDT 2020","Mon Apr 27 16:08:33 PDT 2020","Thu Apr 30 16:08:33 PDT 2020","","","","174","0% (0/0)","0% (0/0)","0% (0/0)","From the Presidential airplane, the Vice President telephoned Attorney General Robert F. Kennedy,","https://xilaili.github.io/wavs/0000/audio_000.wav","Good - Mostly natural speech"
"34YWR3PJ2ASLAODXHDX4G12DY0U0XA","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 15:52:58 PDT 2020","3","BatchId:4012205;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 15:52:58 PDT 2020","","","3PDJHANYK8YMPTWR4001A0JXEPBH68","AVFHRN0S32V2H","Submitted","Mon Apr 27 16:05:40 PDT 2020","Mon Apr 27 16:07:11 PDT 2020","Thu Apr 30 16:07:11 PDT 2020","","","","91","100% (77/77)","100% (36/36)","0% (0/0)","From the Presidential airplane, the Vice President telephoned Attorney General Robert F. Kennedy,","https://xilaili.github.io/wavs/0000/audio_000.wav","Good - Mostly natural speech"
"34YWR3PJ2ASLAODXHDX4G12DY0U0XA","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 15:52:58 PDT 2020","3","BatchId:4012205;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 15:52:58 PDT 2020","","","3R08VXYT7FDNQJ5LI9RTHHTGOO57WU","A2M3KQ9CKP7YW","Submitted","Mon Apr 27 15:56:23 PDT 2020","Mon Apr 27 15:57:48 PDT 2020","Thu Apr 30 15:57:48 PDT 2020","","","","85","100% (31/31)","0% (0/0)","0% (0/0)","From the Presidential airplane, the Vice President telephoned Attorney General Robert F. Kennedy,","https://xilaili.github.io/wavs/0000/audio_000.wav","Good - Mostly natural speech"
"3X2YVV51PWM6SDTP3R5ISN7GUQTW1F","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 15:52:58 PDT 2020","3","BatchId:4012205;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 15:52:58 PDT 2020","","","3JW0YLFXRWY2GY6MQHZ59XSXHFCWWJ","AFU00NU09CFXE","Submitted","Mon Apr 27 15:53:37 PDT 2020","Mon Apr 27 15:54:27 PDT 2020","Thu Apr 30 15:54:27 PDT 2020","","","","50","99% (257/260)","0% (0/0)","0% (0/0)","The books and journals he was to keep were minutely specified, and his constant presence in or near the jail was insisted upon.","https://xilaili.github.io/wavs/0000/audio_001.wav","Excellent - Completely natural speech"
"3X2YVV51PWM6SDTP3R5ISN7GUQTW1F","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 15:52:58 PDT 2020","3","BatchId:4012205;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 15:52:58 PDT 2020","","","3SEPORI8WQH93G8O0ZNKQCPO6YDZA1","A273DS7TQWR9M1","Submitted","Mon Apr 27 15:53:35 PDT 2020","Mon Apr 27 15:55:35 PDT 2020","Thu Apr 30 15:55:35 PDT 2020","","","","120","100% (80/80)","100% (58/58)","0% (0/0)","The books and journals he was to keep were minutely specified, and his constant presence in or near the jail was insisted upon.","https://xilaili.github.io/wavs/0000/audio_001.wav","Excellent - Completely natural speech"
"3X2YVV51PWM6SDTP3R5ISN7GUQTW1F","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 15:52:58 PDT 2020","3","BatchId:4012205;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 15:52:58 PDT 2020","","","3XCC1ODXDOTSO5TEFEQTU92U1ZGRQ7","A171S8E9IFSHH2","Submitted","Mon Apr 27 15:53:34 PDT 2020","Mon Apr 27 15:53:56 PDT 2020","Thu Apr 30 15:53:56 PDT 2020","","","","22","100% (164/164)","0% (0/0)","0% (0/0)","The books and journals he was to keep were minutely specified, and his constant presence in or near the jail was insisted upon.","https://xilaili.github.io/wavs/0000/audio_001.wav","Good - Mostly natural speech"
"31SIZS5W5BXP1LWKPCLR6P77AN6QR1","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 15:52:58 PDT 2020","3","BatchId:4012205;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 15:52:58 PDT 2020","","","3I0BTBYZA03DXD01CBO8NZ49RI1Y0M","AVFHRN0S32V2H","Submitted","Mon Apr 27 16:04:11 PDT 2020","Mon Apr 27 16:06:14 PDT 2020","Thu Apr 30 16:06:14 PDT 2020","","","","123","100% (77/77)","100% (36/36)","0% (0/0)","the officers of Klein's discovered that a rifle bearing serial number C two seven six six had been shipped to one A. Hidell,","https://xilaili.github.io/wavs/0000/audio_002.wav","Good - Mostly natural speech"
"31SIZS5W5BXP1LWKPCLR6P77AN6QR1","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 15:52:58 PDT 2020","3","BatchId:4012205;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 15:52:58 PDT 2020","","","3WQQ9FUS6DCZ2UCTXNN383CQP7S8B1","AMWIBULQ4S8K3","Submitted","Mon Apr 27 15:54:46 PDT 2020","Mon Apr 27 15:56:57 PDT 2020","Thu Apr 30 15:56:57 PDT 2020","","","","131","0% (0/0)","0% (0/0)","0% (0/0)","the officers of Klein's discovered that a rifle bearing serial number C two seven six six had been shipped to one A. Hidell,","https://xilaili.github.io/wavs/0000/audio_002.wav","Good - Mostly natural speech"
"31SIZS5W5BXP1LWKPCLR6P77AN6QR1","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 15:52:58 PDT 2020","3","BatchId:4012205;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 15:52:58 PDT 2020","","","3YOH7BII0CPY69C0BTB6ZKFONZ6KV6","A273DS7TQWR9M1","Submitted","Mon Apr 27 16:04:33 PDT 2020","Mon Apr 27 16:05:55 PDT 2020","Thu Apr 30 16:05:55 PDT 2020","","","","82","100% (80/80)","100% (58/58)","0% (0/0)","the officers of Klein's discovered that a rifle bearing serial number C two seven six six had been shipped to one A. Hidell,","https://xilaili.github.io/wavs/0000/audio_002.wav","Bad - Completely unnatural speech"
"3WRKFXQBODPLHOKNQZ8C5J9IM04YI8","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 15:52:58 PDT 2020","3","BatchId:4012205;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 15:52:58 PDT 2020","","","324G5B4FB6QUIT40P2Y8AMKCNJQ07L","A1MJVTR0PCKBWW","Submitted","Mon Apr 27 15:56:17 PDT 2020","Mon Apr 27 15:59:03 PDT 2020","Thu Apr 30 15:59:03 PDT 2020","","","","166","100% (2000/2000)","100% (339/339)","0% (0/0)","After the end of the fifteenth century the degradation of printing, especially in Germany and Italy,","https://xilaili.github.io/wavs/0000/audio_003.wav","Excellent - Completely natural speech"
